open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
1728709200000,62583.58000000,62800.00000000,62579.00000000,62778.01000000,201.05441000,1728712799999,12599186.80099860,32352,124.20061000,7783403.89821770,0
1728712800000,62778.00000000,62778.01000000,62670.65000000,62679.91000000,275.66986000,1728716399999,17287011.66662290,33162,96.46538000,6048996.83093040,0
1728716400000,62679.91000000,62774.00000000,62645.73000000,62767.57000000,244.00832000,1728719999999,15301870.56102550,32163,113.21608000,7099794.97534630,0
1728720000000,62767.57000000,62783.06000000,62699.98000000,62725.58000000,219.30239000,1728723599999,13759272.65690090,39862,90.87623000,5701832.40209310,0
1728723600000,62725.59000000,62843.33000000,62672.34000000,62843.32000000,222.24086000,1728727199999,13943592.81046750,32023,108.74174000,6823638.93670740,0
1728727200000,62843.32000000,63049.00000000,62815.03000000,63043.73000000,674.64810000,1728730799999,42472969.38613290,86750,451.96250000,28455493.59293960,0
1728730800000,63043.73000000,63260.53000000,62914.65000000,62936.91000000,882.96206000,1728734399999,55708693.38057760,90841,368.72437000,23260917.98546150,0
1728734400000,62936.91000000,63062.00000000,62824.03000000,63056.26000000,568.09497000,1728737999999,35745094.24627220,92956,320.18643000,20150221.87874460,0
1728738000000,63056.26000000,63151.52000000,62975.00000000,63072.12000000,464.98284000,1728741599999,29316640.22378220,90061,211.57917000,13340566.34432460,0
1728741600000,63072.12000000,63400.00000000,63014.00000000,63234.99000000,646.31938000,1728745199999,40874988.80843390,130556,342.15106000,21638395.56616960,0
1728745200000,63235.00000000,63480.00000000,63057.00000000,63157.49000000,1011.08640000,1728748799999,63950666.91082490,147311,436.67685000,27625548.71206360,0
1728748800000,63157.50000000,63400.00000000,63063.40000000,63064.06000000,491.72842000,1728752399999,31082537.64539820,113256,241.81956000,15288108.43388240,0
1728752400000,63064.06000000,63260.00000000,63048.00000000,63103.47000000,321.78631000,1728755999999,20319532.20498460,72999,141.36436000,8926018.24091140,0
1728756000000,63103.46000000,63177.64000000,62936.00000000,62936.01000000,371.62018000,1728759599999,23424325.19090930,95379,131.93564000,8316912.98664710,0
1728759600000,62936.01000000,63075.61000000,62911.00000000,63000.01000000,352.60400000,1728763199999,22210002.08208230,67684,119.20861000,7510314.85478540,0
1728763200000,63000.01000000,63113.21000000,63000.00000000,63043.29000000,207.96238000,1728766799999,13117085.23593720,50295,112.56461000,7100309.99056190,0
1728766800000,63043.29000000,63225.24000000,63043.28000000,63221.16000000,172.79716000,1728770399999,10911310.22892710,45920,97.28084000,6142900.32921540,0
1728770400000,63221.16000000,63324.00000000,63140.00000000,63296.63000000,208.14162000,1728773999999,13164768.97611900,71040,106.12703000,6712816.83967480,0
1728774000000,63296.63000000,63388.00000000,63169.82000000,63206.22000000,385.40944000,1728777599999,24389566.73501380,79970,234.64134000,14852743.55958760,0
1728777600000,63206.23000000,63285.72000000,63035.00000000,63190.23000000,392.73552000,1728781199999,24823027.95739710,62824,195.14206000,12337798.38541620,0
1728781200000,63190.24000000,63190.24000000,62818.00000000,62879.26000000,906.08765000,1728784799999,57058699.21252380,92106,412.13829000,25954927.06085360,0
1728784800000,62879.26000000,62920.00000000,62700.00000000,62867.20000000,408.56362000,1728788399999,25659237.58089040,57230,182.39153000,11455805.24492150,0
1728788400000,62867.20000000,62900.00000000,62654.91000000,62712.31000000,271.47783000,1728791999999,17036420.21429340,51047,113.73488000,7136883.15307480,0
1728792000000,62712.31000000,62860.00000000,62707.21000000,62814.00000000,199.62475000,1728795599999,12536459.60354130,34182,110.97026000,6968438.39135990,0
1728795600000,62814.00000000,62964.00000000,62813.99000000,62853.92000000,184.12566000,1728799199999,11581547.81432130,32741,98.70407000,6208050.72086800,0
1728799200000,62853.91000000,62990.00000000,62853.91000000,62867.29000000,211.17094000,1728802799999,13284287.50959460,35777,127.06313000,7993260.15185420,0
1728802800000,62867.29000000,62912.92000000,62729.81000000,62843.48000000,382.01636000,1728806399999,23988414.05405160,44854,175.15831000,10999831.92367310,0
1728806400000,62843.48000000,62962.00000000,62797.93000000,62809.99000000,495.84681000,1728809999999,31169907.95513160,62320,235.60645000,14810865.86414890,0
1728810000000,62809.99000000,62867.57000000,62770.61000000,62830.00000000,473.75794000,1728813599999,29757973.38154680,62502,272.08775000,17091285.84236000,0
1728813600000,62830.00000000,62830.01000000,62688.01000000,62700.99000000,419.55548000,1728817199999,26334979.39808680,55445,154.49575000,9698201.44907060,0
1728817200000,62700.99000000,62776.00000000,62520.18000000,62561.33000000,683.10484000,1728820799999,42782752.28669660,114975,257.91968000,16154696.28970640,0
1728820800000,62561.34000000,62728.37000000,62546.00000000,62664.01000000,337.55907000,1728824399999,21149236.36608120,74708,169.33376000,10609144.90044530,0
1728824400000,62664.01000000,62818.00000000,62624.75000000,62660.00000000,417.77487000,1728827999999,26208521.75803890,82089,201.32130000,12630158.95286680,0
1728828000000,62660.00000000,62660.00000000,62200.00000000,62249.60000000,891.39712000,1728831599999,55652441.09099900,152101,413.83536000,25831533.95679760,0
1728831600000,62249.60000000,62347.49000000,62050.00000000,62229.31000000,1235.55429000,1728835199999,76855945.72354030,164777,658.76879000,40982829.84549750,0
1728835200000,62229.32000000,62712.50000000,62177.67000000,62629.10000000,666.47125000,1728838799999,41658816.85333710,149338,396.99341000,24813750.27409210,0
1728838800000,62629.11000000,62887.78000000,62410.21000000,62515.59000000,805.68447000,1728842399999,50468166.39480870,150469,360.17094000,22572769.13709660,0
1728842400000,62515.58000000,62623.12000000,62314.13000000,62414.00000000,366.44599000,1728845999999,22886928.09910540,147550,163.62856000,10219905.11226140,0
1728846000000,62414.00000000,62740.00000000,62414.00000000,62734.32000000,347.62511000,1728849599999,21765175.47479500,89730,207.80351000,13011239.60749690,0
1728849600000,62734.31000000,62762.92000000,62610.67000000,62762.91000000,264.84711000,1728853199999,16598735.70706740,81035,153.00690000,9590217.55594020,0
1728853200000,62762.92000000,63010.00000000,62679.90000000,62895.11000000,659.18256000,1728856799999,41441564.61511680,110333,368.03279000,23144631.36816730,0
1728856800000,62895.11000000,63125.00000000,62727.27000000,62837.99000000,617.63003000,1728860399999,38859864.37127550,211963,287.61351000,18098617.34986510,0
1728860400000,62838.00000000,62895.90000000,62630.00000000,62870.02000000,270.98068000,1728863999999,17005270.78599810,122433,139.12518000,8731496.38158690,0
1728864000000,62870.02000000,62898.43000000,62457.81000000,62520.18000000,498.83037000,1728867599999,31244445.00246510,141670,228.29129000,14300921.02531320,0
1728867600000,62520.19000000,62850.00000000,62510.01000000,62631.83000000,500.36381000,1728871199999,31366777.91022160,127025,265.38819000,16638108.15117190,0
1728871200000,62631.83000000,62634.17000000,62478.65000000,62614.00000000,267.08282000,1728874799999,16712620.73488180,130737,133.77553000,8371120.05904910,0
1728874800000,62614.00000000,64392.49000000,62612.00000000,64299.99000000,3936.41882000,1728878399999,251089142.19146390,436738,2453.16831000,156478643.73151760,0
1728878400000,64300.00000000,64500.00000000,64082.37000000,64137.99000000,2574.70527000,1728881999999,165571725.15762910,253327,1238.23058000,79655806.33534790,0
1728882000000,64137.99000000,64160.00000000,63778.62000000,63941.54000000,1258.11830000,1728885599999,80447368.45010730,162638,465.09213000,29735362.17776550,0
1728885600000,63941.54000000,64227.86000000,63801.89000000,64095.99000000,809.03000000,1728889199999,51819246.62470240,113144,451.38746000,28916764.99850200,0
1728889200000,64096.00000000,64686.00000000,64028.99000000,64620.87000000,1898.35413000,1728892799999,122179460.46007130,195479,1145.88637000,73759470.23968390,0
1728892800000,64620.87000000,64860.00000000,64382.72000000,64427.99000000,1331.28363000,1728896399999,85995236.53784620,186012,575.41482000,37186319.25783430,0
1728896400000,64427.99000000,64899.98000000,64340.98000000,64822.23000000,1190.87041000,1728899999999,77008819.23157880,208989,643.61511000,41615578.04857620,0
1728900000000,64822.24000000,64999.00000000,64695.79000000,64860.18000000,1212.28075000,1728903599999,78643121.33830340,207625,657.81469000,42672846.95825020,0
1728903600000,64860.18000000,65188.57000000,64800.01000000,64920.06000000,1604.40044000,1728907199999,104244298.44742000,240849,877.82931000,57046693.96878740,0
1728907200000,64920.05000000,65000.00000000,64743.00000000,64868.05000000,1400.73972000,1728910799999,90903227.05148280,206547,619.93507000,40238286.30215440,0
1728910800000,64868.06000000,65292.00000000,64660.56000000,65150.01000000,1898.59510000,1728914399999,123347515.76654310,310900,994.85075000,64637890.38480920,0
1728914400000,65150.01000000,66299.93000000,65116.00000000,65922.00000000,5246.02328000,1728917999999,345345997.84075390,524637,3145.30270000,207022969.73270200,0
1728918000000,65922.00000000,66111.16000000,65800.00000000,65870.00000000,2620.60347000,1728921599999,172862261.26153310,280643,1117.48581000,73721103.83042860,0
1728921600000,65870.00000000,66014.00000000,65609.04000000,65703.99000000,2115.94718000,1728925199999,139116927.27786370,233101,1058.33982000,69575857.12346500,0
1728925200000,65703.99000000,65846.00000000,65459.00000000,65640.01000000,1061.53508000,1728928799999,69708658.22731330,171760,495.47017000,32539114.78104390,0
1728928800000,65640.00000000,65960.00000000,65579.90000000,65769.59000000,978.39321000,1728932399999,64392680.56364050,183792,482.46876000,31749347.47845490,0
1728932400000,65769.59000000,66072.30000000,65723.40000000,65939.40000000,1385.23734000,1728935999999,91362509.95812950,232175,659.49120000,43495368.22915460,0
1728936000000,65939.41000000,66050.00000000,65815.56000000,65925.97000000,589.40036000,1728939599999,38872926.14017540,105116,269.42538000,17770192.43846500,0
1728939600000,65925.98000000,65999.00000000,65730.00000000,65782.14000000,396.51022000,1728943199999,26114859.90971400,55093,171.34617000,11285156.84869300,0
1728943200000,65782.14000000,66500.00000000,65770.00000000,66454.00000000,1948.67266000,1728946799999,129055556.09926390,148791,1316.95238000,87236321.34373730,0
1728946800000,66454.01000000,66500.00000000,66035.29000000,66083.99000000,946.55585000,1728950399999,62689090.63044090,120789,474.15706000,31413115.80257930,0
1728950400000,66084.00000000,66330.00000000,65856.45000000,65929.99000000,1154.23779000,1728953999999,76219184.74404180,195818,501.77070000,33142980.99927640,0
1728954000000,65930.00000000,66013.83000000,65733.39000000,65866.48000000,694.44944000,1728957599999,45759478.25161490,144384,314.72672000,20739900.24299700,0
1728957600000,65866.48000000,65928.00000000,65706.01000000,65759.99000000,617.73826000,1728961199999,40640167.32612490,82601,279.95975000,18419985.77114300,0
1728961200000,65759.99000000,65760.00000000,65324.40000000,65400.00000000,1108.40050000,1728964799999,72637791.18057350,139857,494.28598000,32386604.99319460,0
1728964800000,65399.99000000,65691.21000000,65322.00000000,65599.99000000,567.45376000,1728968399999,37185996.73313860,99142,288.74715000,18923058.37708710,0
1728968400000,65599.99000000,65600.00000000,65201.00000000,65363.24000000,822.80503000,1728971999999,53779896.08250610,131400,322.86752000,21101652.08397840,0
1728972000000,65363.25000000,65612.17000000,65285.24000000,65564.98000000,735.52735000,1728975599999,48138429.63107940,75718,362.72073000,23743782.70439100,0
1728975600000,65564.98000000,65846.00000000,65560.01000000,65638.74000000,1193.58339000,1728979199999,78455787.27780120,106555,466.30086000,30648262.08632870,0
1728979200000,65638.74000000,65850.00000000,65615.57000000,65754.00000000,565.59570000,1728982799999,37182097.01934350,85206,273.04003000,17949292.79510460,0
1728982800000,65753.99000000,65785.33000000,65602.68000000,65637.99000000,1081.37313000,1728986399999,71038702.23139460,93565,670.44082000,44047671.17861710,0
1728986400000,65637.99000000,65750.00000000,65582.95000000,65679.94000000,642.13152000,1728989999999,42178970.29418950,92879,260.43381000,17109012.18662560,0
1728990000000,65679.95000000,65720.00000000,65280.00000000,65399.69000000,1509.55209000,1728993599999,98869295.09670770,278185,699.29549000,45803762.82247450,0
1728993600000,65399.68000000,65964.56000000,65383.50000000,65802.01000000,1376.78893000,1728997199999,90390682.43194490,219421,670.91312000,44036478.72589820,0
1728997200000,65802.01000000,67767.66000000,65770.00000000,67658.00000000,4758.39408000,1729000799999,317730753.85080380,431512,3211.55102000,214513304.95677900,0
1729000800000,67658.00000000,67950.00000000,65150.01000000,65376.00000000,9039.37258000,1729004399999,600762808.93930810,983849,4214.61307000,280132938.07654590,0
1729004400000,65376.01000000,66300.00000000,64800.01000000,66022.00000000,5392.76390000,1729007999999,353588620.07103230,823706,2730.38026000,179158357.50541420,0
1729008000000,66022.01000000,67218.00000000,65982.55000000,66868.20000000,3418.13618000,1729011599999,227933931.67549390,540806,1845.10703000,123031804.43481520,0
1729011600000,66868.21000000,67059.33000000,66501.00000000,66808.01000000,1765.93618000,1729015199999,117946216.40951390,459274,872.75435000,58304805.95477830,0
1729015200000,66808.00000000,67390.89000000,66754.00000000,66901.15000000,1591.98685000,1729018799999,106843461.66017770,411054,754.74247000,50655042.10582300,0
1729018800000,66901.15000000,67051.99000000,66574.94000000,66970.18000000,1664.01097000,1729022399999,111176522.89241570,278717,748.53387000,50014742.21132500,0
1729022400000,66970.18000000,67007.99000000,66391.65000000,66469.41000000,1318.01559000,1729025999999,87935109.00102680,189847,562.03884000,37492732.64719550,0
1729026000000,66469.41000000,66614.00000000,66130.64000000,66432.00000000,1096.16117000,1729029599999,72749702.94572190,157357,451.74466000,29982847.51718800,0
1729029600000,66432.01000000,66992.00000000,66409.42000000,66747.58000000,795.05313000,1729033199999,53048219.74687530,130766,419.83033000,28007590.28120510,0
1729033200000,66747.59000000,67156.47000000,66675.06000000,67074.14000000,774.48671000,1729036799999,51830036.82668800,94000,403.88342000,27031519.90779970,0
1729036800000,67074.14000000,67138.96000000,66759.01000000,66874.04000000,786.91734000,1729040399999,52647286.79563140,160834,360.71825000,24134387.55167060,0
1729040400000,66874.04000000,67496.89000000,66750.49000000,67375.99000000,1155.89777000,1729043999999,77701026.25369740,244666,586.76686000,39446311.94651220,0
1729044000000,67376.00000000,67561.04000000,67241.04000000,67280.01000000,855.21854000,1729047599999,57635650.39362460,213967,416.50937000,28073361.87039290,0
1729047600000,67280.01000000,67293.99000000,67071.33000000,67095.98000000,710.36875000,1729051199999,47711549.98679120,124484,285.23241000,19157956.24114670,0
1729051200000,67095.99000000,67236.00000000,66885.05000000,67000.00000000,694.88785000,1729054799999,46597621.35640280,132631,267.66978000,17948518.22735290,0
1729054800000,67000.00000000,67361.41000000,66930.71000000,67218.74000000,776.15846000,1729058399999,52129492.13096030,120396,396.00092000,26601714.32896570,0
1729058400000,67218.74000000,67300.00000000,66961.62000000,67050.00000000,772.89972000,1729061999999,51887326.27239890,176290,338.92955000,22753599.32391450,0
1729062000000,67050.00000000,67050.01000000,66775.67000000,66972.53000000,826.47000000,1729065599999,55300270.04799600,173158,349.04735000,23354269.31382670,0
1729065600000,66972.53000000,67270.15000000,66917.52000000,67129.82000000,1139.02083000,1729069199999,76476942.54556600,171877,575.82163000,38661090.84511930,0
1729069200000,67129.82000000,67469.00000000,67087.26000000,67420.01000000,1155.95012000,1729072799999,77809628.86511950,139184,585.61690000,39418997.72377340,0
1729072800000,67420.01000000,67799.00000000,67323.61000000,67733.54000000,2132.60078000,1729076399999,144258041.52866400,236490,1226.10730000,82939659.52402530,0
1729076400000,67733.55000000,68424.00000000,67602.05000000,67894.72000000,4243.53323000,1729079999999,288980405.35913150,385750,2589.22232000,176314326.74043910,0
1729080000000,67894.73000000,68058.00000000,67670.00000000,67832.00000000,2119.64251000,1729083599999,143891563.28511680,401372,1078.45360000,73224265.02622850,0
1729083600000,67832.00000000,67962.00000000,67117.18000000,67386.00000000,2383.91323000,1729087199999,161033836.55394830,438988,1176.27612000,79469996.31464060,0
1729087200000,67386.00000000,68308.91000000,67346.00000000,67671.91000000,3438.18800000,1729090799999,233217235.11515320,512522,1683.91300000,114265127.81298520,0
1729090800000,67671.91000000,68050.00000000,67391.01000000,67749.99000000,1400.46686000,1729094399999,94917238.52080180,392737,742.33557000,50312636.02234530,0
1729094400000,67750.00000000,67929.99000000,67482.00000000,67823.88000000,1175.82956000,1729097999999,79564728.71401260,367043,628.48770000,42526332.07222190,0
1729098000000,67823.88000000,68100.00000000,67686.00000000,67942.00000000,983.28128000,1729101599999,66795299.46188630,187365,536.58441000,36459745.63353490,0
1729101600000,67942.00000000,68064.00000000,67780.32000000,67822.74000000,688.26491000,1729105199999,46744044.18896580,154233,292.90829000,19894903.13484720,0
1729105200000,67822.73000000,67952.84000000,67643.24000000,67728.00000000,727.95399000,1729108799999,49348723.44237340,110844,274.04623000,18578426.17399290,0
1729108800000,67728.01000000,67954.03000000,67630.00000000,67630.01000000,594.85817000,1729112399999,40348981.04264460,85220,271.50937000,18414285.10542610,0
1729112400000,67630.01000000,67706.00000000,67500.00000000,67566.90000000,394.73361000,1729115999999,26678857.44488210,63091,188.07616000,12711017.89954610,0
1729116000000,67566.90000000,67860.00000000,67563.84000000,67790.01000000,413.91674000,1729119599999,28018166.32594780,61717,186.81883000,12645261.82634550,0
1729119600000,67790.00000000,67827.48000000,67602.34000000,67620.01000000,367.28319000,1729123199999,24866494.47455110,54826,175.82210000,11904476.81657490,0
1729123200000,67620.00000000,67939.40000000,67580.00000000,67709.99000000,437.46753000,1729126799999,29652786.90556180,90604,206.52411000,13996599.84700580,0
1729126800000,67709.99000000,67899.99000000,67406.99000000,67893.98000000,839.22722000,1729130399999,56760242.53745880,161831,380.41494000,25735887.56791660,0
1729130400000,67893.98000000,67908.48000000,67408.00000000,67472.01000000,748.44335000,1729133999999,50590009.16581980,131999,345.00547000,23319403.49985900,0
1729134000000,67472.01000000,67700.00000000,67438.00000000,67601.40000000,478.64401000,1729137599999,32340607.84022760,75524,227.78155000,15391079.28091630,0
1729137600000,67601.40000000,67601.40000000,67260.00000000,67260.00000000,695.26222000,1729141199999,46872970.49991490,81546,254.77295000,17177158.91255650,0
1729141200000,67260.01000000,67470.00000000,67260.00000000,67340.82000000,509.73015000,1729144799999,34337282.01701320,78282,235.30019000,15851271.16800560,0
1729144800000,67340.81000000,67504.49000000,67104.18000000,67162.87000000,1233.26564000,1729148399999,83039913.47676330,132813,388.31138000,26157966.40381250,0
1729148400000,67162.87000000,67317.17000000,67087.35000000,67303.18000000,1114.64608000,1729151999999,74900066.13423010,158696,621.91518000,41793904.66284920,0
1729152000000,67303.18000000,67473.49000000,67200.00000000,67450.00000000,745.35931000,1729155599999,50187101.71931870,99493,331.04708000,22294703.67736490,0
1729155600000,67450.00000000,67530.01000000,67185.16000000,67191.40000000,941.84050000,1729159199999,63442596.74702100,125108,309.60799000,20861174.56212870,0
1729159200000,67191.41000000,67295.40000000,66818.96000000,67214.00000000,1208.73503000,1729162799999,81078403.83017470,185314,581.58445000,39015507.95411830,0
1729162800000,67214.01000000,67285.00000000,66741.09000000,66872.43000000,1944.76935000,1729166399999,130159844.69101190,286165,684.83452000,45833640.41210970,0
1729166400000,66872.44000000,67184.00000000,66799.90000000,67171.42000000,998.62443000,1729169999999,66934514.74313920,239650,544.50415000,36496052.09782100,0
1729170000000,67171.42000000,67354.94000000,66669.00000000,67021.99000000,1702.17377000,1729173599999,114106265.03302170,339178,892.28318000,59826687.67858650,0
1729173600000,67021.99000000,67293.94000000,66666.00000000,67123.80000000,2327.10904000,1729177199999,155763681.19322200,482996,1188.86441000,79578195.84626530,0
1729177200000,67123.80000000,67680.00000000,66925.06000000,67590.66000000,1616.10959000,1729180799999,108814764.81939690,301401,852.95644000,57435789.42139780,0
1729180800000,67590.67000000,67590.67000000,67122.68000000,67384.42000000,1677.79081000,1729184399999,112981244.99368870,198863,916.52010000,61713012.72110900,0
1729184400000,67384.42000000,67526.00000000,67156.70000000,67290.00000000,1220.03847000,1729187999999,82223273.46496820,167230,719.20899000,48482109.07199390,0
1729188000000,67290.00000000,67308.82000000,66720.00000000,66938.01000000,1635.90526000,1729191599999,109512547.95818130,243986,702.23199000,46998936.90269430,0
1729191600000,66938.01000000,67017.39000000,66780.00000000,66840.00000000,830.39720000,1729195199999,55558450.56195090,110810,352.08485000,23555397.21223580,0
1729195200000,66840.00000000,67149.50000000,66827.68000000,66940.00000000,469.06350000,1729198799999,31436076.32875760,70450,238.23478000,15963389.59780560,0
1729198800000,66940.00000000,67129.98000000,66940.00000000,67084.00000000,319.20057000,1729202399999,21401868.04737800,44347,162.64757000,10905456.44443750,0
1729202400000,67084.01000000,67480.00000000,67084.01000000,67444.02000000,919.29212000,1729205999999,61891123.07978420,110512,626.89371000,42203586.59610700,0
1729206000000,67444.02000000,67479.99000000,67288.01000000,67421.78000000,715.13346000,1729209599999,48178803.77745500,65162,390.41714000,26300495.86514110,0
1729209600000,67421.78000000,67457.07000000,67192.36000000,67214.42000000,626.09327000,1729213199999,42154213.83186020,110019,245.60554000,16535228.08313840,0
1729213200000,67214.41000000,68260.92000000,67194.00000000,68085.50000000,2138.13847000,1729216799999,145033418.23726010,283248,1354.97675000,91940318.61644780,0
1729216800000,68085.50000000,68142.00000000,67800.00000000,68103.99000000,1073.14990000,1729220399999,72948959.54152870,241071,506.72829000,34445386.44169740,0
1729220400000,68104.00000000,68108.58000000,67522.00000000,67555.40000000,978.29799000,1729223999999,66372973.44442160,134909,332.58892000,22564208.02621760,0
1729224000000,67555.41000000,67867.93000000,67544.00000000,67742.72000000,770.77181000,1729227599999,52198312.74254700,81925,330.41282000,22372539.50675600,0
1729227600000,67742.71000000,68050.00000000,67640.00000000,68000.79000000,567.44614000,1729231199999,38497856.18717510,89912,295.38155000,20042004.85105110,0
1729231200000,68000.79000000,68378.95000000,67925.98000000,68108.00000000,1482.28962000,1729234799999,101009896.79732280,142566,717.69407000,48916678.65632160,0
1729234800000,68108.00000000,68194.00000000,67864.00000000,67969.70000000,1615.53030000,1729238399999,109861006.12907100,122316,498.32025000,33890299.42752570,0
1729238400000,67969.69000000,68050.00000000,67830.00000000,67922.45000000,641.38325000,1729241999999,43564862.74721190,106264,338.64517000,23000817.84999610,0
1729242000000,67922.44000000,68045.55000000,67763.26000000,67802.00000000,753.29192000,1729245599999,51141216.68470830,95665,311.23082000,21133060.09213060,0
1729245600000,67802.00000000,67970.33000000,67776.43000000,67874.92000000,921.44904000,1729249199999,62533220.00094250,95980,315.96334000,21443617.81079770,0
1729249200000,67874.92000000,68028.44000000,67674.98000000,67702.00000000,1288.33547000,1729252799999,87425140.18653020,106734,485.48187000,32945885.79527150,0
1729252800000,67702.00000000,67820.66000000,67642.71000000,67662.00000000,574.19737000,1729256399999,38880774.12497710,107445,270.19673000,18296827.89541160,0
1729256400000,67662.00000000,68196.00000000,67656.99000000,68196.00000000,1233.37326000,1729259999999,83791596.08896380,276008,684.44479000,46499963.41071770,0
1729260000000,68195.99000000,68600.00000000,67936.18000000,68426.98000000,4002.87329000,1729263599999,273627531.05109380,537124,2383.24761000,162954409.05067120,0
1729263600000,68426.99000000,68870.68000000,68293.04000000,68735.35000000,3171.49022000,1729267199999,217716241.33774230,372023,1899.09860000,130362437.87448200,0
1729267200000,68735.34000000,68897.99000000,68360.00000000,68787.88000000,1754.84058000,1729270799999,120526090.70009060,303890,878.59938000,60358163.16392690,0
1729270800000,68787.87000000,68908.05000000,68656.53000000,68710.14000000,1032.29321000,1729274399999,71035214.09513910,172192,530.38589000,36502573.93053850,0
1729274400000,68710.13000000,69000.00000000,68560.00000000,68892.42000000,1227.26584000,1729277999999,84471215.14372850,195423,631.86651000,43499807.77023150,0
1729278000000,68892.41000000,68974.00000000,68572.72000000,68608.01000000,1079.87377000,1729281599999,74241491.16943510,142594,421.00249000,28938905.24737530,0
1729281600000,68608.01000000,68690.00000000,68400.00000000,68432.00000000,674.44986000,1729285199999,46229732.09725710,105199,272.02190000,18644183.16599460,0
1729285200000,68431.99000000,68495.45000000,68230.00000000,68412.00000000,381.16213000,1729288799999,26070150.27934680,51245,151.61082000,10371337.69876930,0
1729288800000,68412.00000000,68420.00000000,68204.10000000,68205.60000000,430.32404000,1729292399999,29395088.73595410,85623,194.02086000,13253544.58700770,0
1729292400000,68205.59000000,68470.00000000,68205.59000000,68428.00000000,307.31425000,1729295999999,21009698.52265670,51594,168.65353000,11528765.31433390,0
1729296000000,68427.99000000,68480.00000000,68303.03000000,68334.20000000,310.84184000,1729299599999,21255321.00543590,53986,134.84825000,9221396.85960860,0
1729299600000,68334.21000000,68454.55000000,68330.00000000,68340.02000000,321.83758000,1729303199999,22009631.54483610,58505,169.26705000,11575724.58934560,0
1729303200000,68340.02000000,68469.91000000,68334.00000000,68459.59000000,276.07774000,1729306799999,18884498.73024820,41023,146.49768000,10020399.96734450,0
1729306800000,68459.58000000,68693.26000000,68435.96000000,68450.01000000,467.97911000,1729310399999,32082709.61655830,73983,258.53162000,17724451.57406790,0
1729310400000,68450.00000000,68560.00000000,68334.00000000,68334.01000000,312.97065000,1729313999999,21416398.43544540,49519,111.12962000,7606035.05630570,0
1729314000000,68334.00000000,68432.62000000,68326.00000000,68390.01000000,234.25062000,1729317599999,16019978.36842880,50548,103.41127000,7071947.67517500,0
1729317600000,68390.01000000,68439.00000000,68335.83000000,68335.83000000,234.88358000,1729321199999,16060979.81138940,40282,91.70217000,6269995.74137370,0
1729321200000,68335.84000000,68405.11000000,68302.31000000,68346.54000000,331.56830000,1729324799999,22660258.60536260,41971,159.37284000,10891614.55293490,0
1729324800000,68346.54000000,68475.70000000,68346.54000000,68409.99000000,382.56805000,1729328399999,26166029.06667600,39804,231.21765000,15813691.25652330,0
1729328400000,68410.00000000,68436.44000000,68352.00000000,68352.00000000,271.85228000,1729331999999,18591734.50685710,25620,114.38994000,7822940.83386020,0
1729332000000,68352.00000000,68380.00000000,68242.00000000,68244.00000000,371.42915000,1729335599999,25373445.40970440,42409,167.27301000,11427485.80612360,0
1729335600000,68244.01000000,68297.28000000,68090.30000000,68090.30000000,629.51337000,1729339199999,42914354.74519380,72304,199.14024000,13577896.20698930,0
1729339200000,68090.30000000,68268.32000000,68088.00000000,68222.00000000,260.37486000,1729342799999,17754690.16419750,35519,140.55875000,9584471.54332340,0
1729342800000,68222.00000000,68222.01000000,68114.69000000,68114.70000000,265.42369000,1729346399999,18089120.82211670,50643,117.15709000,7984243.87509270,0
1729346400000,68114.71000000,68350.00000000,68114.70000000,68300.01000000,401.41070000,1729349999999,27396182.24076820,64675,230.59595000,15737000.55925540,0
1729350000000,68300.00000000,68338.00000000,68159.90000000,68226.93000000,419.69957000,1729353599999,28638292.95696220,52839,168.61821000,11505543.71387600,0
1729353600000,68226.94000000,68227.54000000,68041.02000000,68042.00000000,365.85620000,1729357199999,24926456.67509390,68820,129.21399000,8803039.75843900,0
1729357200000,68042.00000000,68142.80000000,68010.00000000,68121.99000000,207.03330000,1729360799999,14097899.60751990,46863,103.23877000,7030347.26407260,0
1729360800000,68121.99000000,68190.06000000,68094.40000000,68179.99000000,187.56654000,1729364399999,12783552.89468120,27529,127.07094000,8660547.48048080,0
1729364400000,68179.99000000,68242.43000000,68154.31000000,68181.98000000,259.13892000,1729367999999,17671007.03025550,27220,113.05598000,7709613.79041580,0
1729368000000,68181.98000000,68277.96000000,68168.45000000,68245.18000000,518.33656000,1729371599999,35370544.77736540,34067,371.33779000,25339904.31286980,0
1729371600000,68245.18000000,68345.41000000,68222.43000000,68222.43000000,423.73528000,1729375199999,28941884.80354970,37632,263.83757000,18021380.51080300,0
1729375200000,68222.43000000,68410.00000000,68203.18000000,68330.00000000,345.97000000,1729378799999,23632167.50984760,66169,166.18749000,11352334.70815240,0
1729378800000,68330.00000000,68413.96000000,68304.00000000,68378.00000000,393.34948000,1729382399999,26891489.63281670,50498,253.54240000,17333057.88125930,0
1729382400000,68377.99000000,68446.00000000,68231.23000000,68231.24000000,440.41304000,1729385999999,30113354.59531890,66304,247.66923000,16938289.84382330,0
1729386000000,68231.24000000,68253.30000000,68155.00000000,68158.00000000,217.11239000,1729389599999,14807710.31742650,45966,105.59111000,7201832.96530020,0
